sample_id,patient_id,gt_count,mask_condition,method_key,method_family,method_variant,metadata_fullimage_count,pred_instance_count,instance_exact_count_acc,instance_mean_matched_iou,median_matched_iou,all_iou_ge_0.50,all_iou_ge_0.70,all_iou_ge_0.80,instance_merged_rate,instance_fragmented_rate,instance_perfect_rate,unmatched_gt_instances,unmatched_pred_instances,matched_iou_per_gt,failure_attribution
m04_p01_s35,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s35,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s35,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s35,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s35,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.4025785878048658,0.323247102891256,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8986154814348647, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.2789491421113752,0.323247102891256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5136003234428697, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.2789491421113752,0.323247102891256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5136003234428697, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.2789491421113752,0.323247102891256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5136003234428697, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.2789491421113752,0.323247102891256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5136003234428697, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s35,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.2789491421113752,0.323247102891256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5136003234428697, 0.0, 0.323247102891256]",false_semantic_bridges
m04_p01_s36,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,4,0.0,0.9672524626005536,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9017573878016611, 1.0, 1.0]",seed_failures
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s36,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.3486223606645769,0.490976995260961,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.5548900867327698, 0.490976995260961, 0.0]",missing_semantic_tissue
m04_p01_s37,m04_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",seed_failures
m04_p01_s37,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s37,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s37,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s37,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s37,m04_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s37,m04_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,0.2686952448347005,0.2686952448347005,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.537390489669401, 0.0]",false_semantic_bridges
m04_p01_s38,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s38,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s38,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s38,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s38,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s38,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.3989441226484088,0.412525708219996,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.9098364485981308, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.34854947665656405,0.412525708219996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6331227217496962, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.16957781715586548,0.09620774324760038,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.09620774324760038, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.34854947665656405,0.412525708219996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6331227217496962, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.16957781715586548,0.09620774324760038,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.09620774324760038, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s38,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.34854947665656405,0.412525708219996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6331227217496962, 0.0, 0.412525708219996]",false_semantic_bridges
m04_p01_s39,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s39,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s39,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s39,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s39,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s39,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s39,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,4,0.0,0.5274015729786615,0.7162339299218553,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.8659707890141293, 0.7162339299218553, 0.0]",false_semantic_bridges
m04_p01_s40,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,4,0.0,0.8478149791582626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[1.0, 1.0, 0.5434449374747882]",seed_failures
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s40,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,4,0.0,0.5827790890889039,0.5778798316111748,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.7812480899700507, 0.5778798316111748, 0.3892093456854862]",false_semantic_bridges
m04_p01_s41,m04_p01,1,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,2,0.0,0.6843071239858782,0.6843071239858782,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6843071239858782],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m04_p01_s41,m04_p01,1,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,2,0.0,0.6104079377755413,0.6104079377755413,1.0,0.0,0.0,0.0,1.0,0.0,0,1,[0.6104079377755413],seed_failures
m05_p01_s00,m05_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",seed_failures
m05_p01_s00,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s00,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s00,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s00,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s00,m05_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s00,m05_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,5,0.0,0.7592693044387491,0.7592693044387491,1.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.6852213661665499, 0.8333172427109481]",missing_semantic_tissue
m05_p01_s02,m05_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",seed_failures
m05_p01_s02,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s02,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s02,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s02,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s02,m05_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s02,m05_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,1,0.0,0.22001900007451008,0.22001900007451008,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.44003800014902017, 0.0]",false_semantic_bridges
m05_p01_s02,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,0.29642208915714113,0.29642208915714113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.15098233776542966, 0.44186184054885264]",false_semantic_bridges
